num ordem	ID Servico	nome Servico	ID Units	NomeUnidade: 	Latitude	Longitude
4	57a8addd8c36c725c3000000	Ligação Nova de Água	5889f6608c36c75430b6c88c	CASAL - Canapí	-9.116377972766465	-37.60160438557335
5	57a8b1e88c36c72795000000	Reparo de Vazamento	5889f6608c36c75430b6c88c	CASAL - Canapí	-9.116377972766465	-37.60160438557335
6	57a8b91d8c36c72c2f000000	Restabelecimento do Fornecimento de Água-1 (Religação Simples)	5889f6608c36c75430b6c88c	CASAL - Canapí	-9.116377972766465	-37.60160438557335
7	57a8baeb8c36c72f45000000	Reclamação de Valores	5889f6608c36c75430b6c88c	CASAL - Canapí	-9.116377972766465	-37.60160438557335
8	57b300328c36c778ba000003	Reclamação de Falta D'Água Localizada	5889f6608c36c75430b6c88c	CASAL - Canapí	-9.116377972766465	-37.60160438557335
9	57b3014a8c36c778ba000004	Cadastro na Tarifa social	5889f6608c36c75430b6c88c	CASAL - Canapí	-9.116377972766465	-37.60160438557335
10	57b306748c36c70955000001	Emissão de 2ª Via de Fatura	5889f6608c36c75430b6c88c	CASAL - Canapí	-9.116377972766465	-37.60160438557335
11	58d11fd58c36c7300b9848f8	Restabelecimento do Fornecimento de Água-2 (Ramal Predial de Água Suprimido)	5889f6608c36c75430b6c88c	CASAL - Canapí	-9.116377972766465	-37.60160438557335
12	5935aeb98c36c76411215ea5	Entrega de Fatura em Endereço Alternativo	5889f6608c36c75430b6c88c	CASAL - Canapí	-9.116377972766465	-37.60160438557335
13	5935b6248c36c774a8fe1220	Acompanhar Registro de Atendimento	5889f6608c36c75430b6c88c	CASAL - Canapí	-9.116377972766465	-37.60160438557335
14	5935bb5b8c36c7776908860f	Consultar Histórico de Consumo	5889f6608c36c75430b6c88c	CASAL - Canapí	-9.116377972766465	-37.60160438557335
15	5935be6e8c36c77769088611	Consultar Pagamentos Efetuados	5889f6608c36c75430b6c88c	CASAL - Canapí	-9.116377972766465	-37.60160438557335
16	5935c0bf8c36c77769088613	Simulador de Parcelamento	5889f6608c36c75430b6c88c	CASAL - Canapí	-9.116377972766465	-37.60160438557335
17	5935c8508c36c703077edde4	Certidão Negativa de Débito	5889f6608c36c75430b6c88c	CASAL - Canapí	-9.116377972766465	-37.60160438557335
18	5935cbb88c36c703077edde7	Solicitação de Remanejamento de Cavalete/Hidrômetro (Remanejamento de Hidrômetro)	5889f6608c36c75430b6c88c	CASAL - Canapí	-9.116377972766465	-37.60160438557335
19	5935cdfa8c36c703077eddea	Aferição de Hidrômetro/Teste de Hidrômetro	5889f6608c36c75430b6c88c	CASAL - Canapí	-9.116377972766465	-37.60160438557335
20	5935d06c8c36c703077eddec	Atualização de Dados Pessoais	5889f6608c36c75430b6c88c	CASAL - Canapí	-9.116377972766465	-37.60160438557335
1	57a889ef8c36c70f36000000	Alteração de Titularidade de Consumo (Mudança de Nome na Fatura de Água )	588a4fd88c36c757d2b3248b	CASAL - Capela	-9.410852537785761	-36.07920389748199
2	57a892bc8c36c7119f000001	Suspensão do Fornecimento de Água (Corte por solicitação ou a pedido)	588a4fd88c36c757d2b3248b	CASAL - Capela	-9.410852537785761	-36.07920389748199
3	57a8a4508c36c71eb0000000	Transferência de Titularidade de Débitos Tarifários de Água e de Esgotamento Sanitário (Transferência de Débito)	588a4fd88c36c757d2b3248b	CASAL - Capela	-9.410852537785761	-36.07920389748199
4	57a8ab538c36c720f3000001	Parcelamento de Débito	588a4fd88c36c757d2b3248b	CASAL - Capela	-9.410852537785761	-36.07920389748199
5	57a8addd8c36c725c3000000	Ligação Nova de Água	588a4fd88c36c757d2b3248b	CASAL - Capela	-9.410852537785761	-36.07920389748199
6	57a8b1e88c36c72795000000	Reparo de Vazamento	588a4fd88c36c757d2b3248b	CASAL - Capela	-9.410852537785761	-36.07920389748199
7	57a8b91d8c36c72c2f000000	Restabelecimento do Fornecimento de Água-1 (Religação Simples)	588a4fd88c36c757d2b3248b	CASAL - Capela	-9.410852537785761	-36.07920389748199
8	57a8baeb8c36c72f45000000	Reclamação de Valores	588a4fd88c36c757d2b3248b	CASAL - Capela	-9.410852537785761	-36.07920389748199
9	57b300328c36c778ba000003	Reclamação de Falta D'Água Localizada	588a4fd88c36c757d2b3248b	CASAL - Capela	-9.410852537785761	-36.07920389748199
10	57b3014a8c36c778ba000004	Cadastro na Tarifa social	588a4fd88c36c757d2b3248b	CASAL - Capela	-9.410852537785761	-36.07920389748199
11	57b306748c36c70955000001	Emissão de 2ª Via de Fatura	588a4fd88c36c757d2b3248b	CASAL - Capela	-9.410852537785761	-36.07920389748199
12	58d11fd58c36c7300b9848f8	Restabelecimento do Fornecimento de Água-2 (Ramal Predial de Água Suprimido)	588a4fd88c36c757d2b3248b	CASAL - Capela	-9.410852537785761	-36.07920389748199
13	5935aeb98c36c76411215ea5	Entrega de Fatura em Endereço Alternativo	588a4fd88c36c757d2b3248b	CASAL - Capela	-9.410852537785761	-36.07920389748199
14	5935b6248c36c774a8fe1220	Acompanhar Registro de Atendimento	588a4fd88c36c757d2b3248b	CASAL - Capela	-9.410852537785761	-36.07920389748199
15	5935bb5b8c36c7776908860f	Consultar Histórico de Consumo	588a4fd88c36c757d2b3248b	CASAL - Capela	-9.410852537785761	-36.07920389748199
16	5935be6e8c36c77769088611	Consultar Pagamentos Efetuados	588a4fd88c36c757d2b3248b	CASAL - Capela	-9.410852537785761	-36.07920389748199
17	5935c0bf8c36c77769088613	Simulador de Parcelamento	588a4fd88c36c757d2b3248b	CASAL - Capela	-9.410852537785761	-36.07920389748199
18	5935c8508c36c703077edde4	Certidão Negativa de Débito	588a4fd88c36c757d2b3248b	CASAL - Capela	-9.410852537785761	-36.07920389748199
19	5935cbb88c36c703077edde7	Solicitação de Remanejamento de Cavalete/Hidrômetro (Remanejamento de Hidrômetro)	588a4fd88c36c757d2b3248b	CASAL - Capela	-9.410852537785761	-36.07920389748199
20	5935cdfa8c36c703077eddea	Aferição de Hidrômetro/Teste de Hidrômetro	588a4fd88c36c757d2b3248b	CASAL - Capela	-9.410852537785761	-36.07920389748199
21	5935d06c8c36c703077eddec	Atualização de Dados Pessoais	588a4fd88c36c757d2b3248b	CASAL - Capela	-9.410852537785761	-36.07920389748199
1	57a889ef8c36c70f36000000	Alteração de Titularidade de Consumo (Mudança de Nome na Fatura de Água )	5757f3d78c36c75fd9000005	CASAL - Central Já! Arapiraca	-9.752777230002033	-36.658445969223976
2	57a892bc8c36c7119f000001	Suspensão do Fornecimento de Água (Corte por solicitação ou a pedido)	5757f3d78c36c75fd9000005	CASAL - Central Já! Arapiraca	-9.752777230002033	-36.658445969223976
3	57a8a4508c36c71eb0000000	Transferência de Titularidade de Débitos Tarifários de Água e de Esgotamento Sanitário (Transferência de Débito)	5757f3d78c36c75fd9000005	CASAL - Central Já! Arapiraca	-9.752777230002033	-36.658445969223976
4	57a8ab538c36c720f3000001	Parcelamento de Débito	5757f3d78c36c75fd9000005	CASAL - Central Já! Arapiraca	-9.752777230002033	-36.658445969223976
5	57a8addd8c36c725c3000000	Ligação Nova de Água	5757f3d78c36c75fd9000005	CASAL - Central Já! Arapiraca	-9.752777230002033	-36.658445969223976
6	57a8b1e88c36c72795000000	Reparo de Vazamento	5757f3d78c36c75fd9000005	CASAL - Central Já! Arapiraca	-9.752777230002033	-36.658445969223976
7	57a8b91d8c36c72c2f000000	Restabelecimento do Fornecimento de Água-1 (Religação Simples)	5757f3d78c36c75fd9000005	CASAL - Central Já! Arapiraca	-9.752777230002033	-36.658445969223976
8	57a8baeb8c36c72f45000000	Reclamação de Valores	5757f3d78c36c75fd9000005	CASAL - Central Já! Arapiraca	-9.752777230002033	-36.658445969223976
9	57b300328c36c778ba000003	Reclamação de Falta D'Água Localizada	5757f3d78c36c75fd9000005	CASAL - Central Já! Arapiraca	-9.752777230002033	-36.658445969223976
10	57b3014a8c36c778ba000004	Cadastro na Tarifa social	5757f3d78c36c75fd9000005	CASAL - Central Já! Arapiraca	-9.752777230002033	-36.658445969223976
11	57b306748c36c70955000001	Emissão de 2ª Via de Fatura	5757f3d78c36c75fd9000005	CASAL - Central Já! Arapiraca	-9.752777230002033	-36.658445969223976
12	58d11fd58c36c7300b9848f8	Restabelecimento do Fornecimento de Água-2 (Ramal Predial de Água Suprimido)	5757f3d78c36c75fd9000005	CASAL - Central Já! Arapiraca	-9.752777230002033	-36.658445969223976
13	5935aeb98c36c76411215ea5	Entrega de Fatura em Endereço Alternativo	5757f3d78c36c75fd9000005	CASAL - Central Já! Arapiraca	-9.752777230002033	-36.658445969223976
14	5935b6248c36c774a8fe1220	Acompanhar Registro de Atendimento	5757f3d78c36c75fd9000005	CASAL - Central Já! Arapiraca	-9.752777230002033	-36.658445969223976
15	5935bb5b8c36c7776908860f	Consultar Histórico de Consumo	5757f3d78c36c75fd9000005	CASAL - Central Já! Arapiraca	-9.752777230002033	-36.658445969223976
16	5935be6e8c36c77769088611	Consultar Pagamentos Efetuados	5757f3d78c36c75fd9000005	CASAL - Central Já! Arapiraca	-9.752777230002033	-36.658445969223976
17	5935c0bf8c36c77769088613	Simulador de Parcelamento	5757f3d78c36c75fd9000005	CASAL - Central Já! Arapiraca	-9.752777230002033	-36.658445969223976
18	5935c8508c36c703077edde4	Certidão Negativa de Débito	5757f3d78c36c75fd9000005	CASAL - Central Já! Arapiraca	-9.752777230002033	-36.658445969223976
19	5935cbb88c36c703077edde7	Solicitação de Remanejamento de Cavalete/Hidrômetro (Remanejamento de Hidrômetro)	5757f3d78c36c75fd9000005	CASAL - Central Já! Arapiraca	-9.752777230002033	-36.658445969223976
20	5935cdfa8c36c703077eddea	Aferição de Hidrômetro/Teste de Hidrômetro	5757f3d78c36c75fd9000005	CASAL - Central Já! Arapiraca	-9.752777230002033	-36.658445969223976
21	5935d06c8c36c703077eddec	Atualização de Dados Pessoais	5757f3d78c36c75fd9000005	CASAL - Central Já! Arapiraca	-9.752777230002033	-36.658445969223976
1	57a889ef8c36c70f36000000	Alteração de Titularidade de Consumo (Mudança de Nome na Fatura de Água )	57b487c38c36c70422000000	CASAL - Central Já! Maceió Shopping	-9.648733549568833	-35.715710520744324
2	57a892bc8c36c7119f000001	Suspensão do Fornecimento de Água (Corte por solicitação ou a pedido)	57b487c38c36c70422000000	CASAL - Central Já! Maceió Shopping	-9.648733549568833	-35.715710520744324
3	57a8a4508c36c71eb0000000	Transferência de Titularidade de Débitos Tarifários de Água e de Esgotamento Sanitário (Transferência de Débito)	57b487c38c36c70422000000	CASAL - Central Já! Maceió Shopping	-9.648733549568833	-35.715710520744324
4	57a8ab538c36c720f3000001	Parcelamento de Débito	57b487c38c36c70422000000	CASAL - Central Já! Maceió Shopping	-9.648733549568833	-35.715710520744324
5	57a8addd8c36c725c3000000	Ligação Nova de Água	57b487c38c36c70422000000	CASAL - Central Já! Maceió Shopping	-9.648733549568833	-35.715710520744324
6	57a8b1e88c36c72795000000	Reparo de Vazamento	57b487c38c36c70422000000	CASAL - Central Já! Maceió Shopping	-9.648733549568833	-35.715710520744324
7	57a8b91d8c36c72c2f000000	Restabelecimento do Fornecimento de Água-1 (Religação Simples)	57b487c38c36c70422000000	CASAL - Central Já! Maceió Shopping	-9.648733549568833	-35.715710520744324
8	57a8baeb8c36c72f45000000	Reclamação de Valores	57b487c38c36c70422000000	CASAL - Central Já! Maceió Shopping	-9.648733549568833	-35.715710520744324
9	57b300328c36c778ba000003	Reclamação de Falta D'Água Localizada	57b487c38c36c70422000000	CASAL - Central Já! Maceió Shopping	-9.648733549568833	-35.715710520744324
10	57b3014a8c36c778ba000004	Cadastro na Tarifa social	57b487c38c36c70422000000	CASAL - Central Já! Maceió Shopping	-9.648733549568833	-35.715710520744324
11	57b306748c36c70955000001	Emissão de 2ª Via de Fatura	57b487c38c36c70422000000	CASAL - Central Já! Maceió Shopping	-9.648733549568833	-35.715710520744324
12	58d11fd58c36c7300b9848f8	Restabelecimento do Fornecimento de Água-2 (Ramal Predial de Água Suprimido)	57b487c38c36c70422000000	CASAL - Central Já! Maceió Shopping	-9.648733549568833	-35.715710520744324
13	5935aeb98c36c76411215ea5	Entrega de Fatura em Endereço Alternativo	57b487c38c36c70422000000	CASAL - Central Já! Maceió Shopping	-9.648733549568833	-35.715710520744324
14	5935b6248c36c774a8fe1220	Acompanhar Registro de Atendimento	57b487c38c36c70422000000	CASAL - Central Já! Maceió Shopping	-9.648733549568833	-35.715710520744324
15	5935bb5b8c36c7776908860f	Consultar Histórico de Consumo	57b487c38c36c70422000000	CASAL - Central Já! Maceió Shopping	-9.648733549568833	-35.715710520744324
16	5935be6e8c36c77769088611	Consultar Pagamentos Efetuados	57b487c38c36c70422000000	CASAL - Central Já! Maceió Shopping	-9.648733549568833	-35.715710520744324
17	5935c0bf8c36c77769088613	Simulador de Parcelamento	57b487c38c36c70422000000	CASAL - Central Já! Maceió Shopping	-9.648733549568833	-35.715710520744324
18	5935c8508c36c703077edde4	Certidão Negativa de Débito	57b487c38c36c70422000000	CASAL - Central Já! Maceió Shopping	-9.648733549568833	-35.715710520744324
19	5935cbb88c36c703077edde7	Solicitação de Remanejamento de Cavalete/Hidrômetro (Remanejamento de Hidrômetro)	57b487c38c36c70422000000	CASAL - Central Já! Maceió Shopping	-9.648733549568833	-35.715710520744324
20	5935cdfa8c36c703077eddea	Aferição de Hidrômetro/Teste de Hidrômetro	57b487c38c36c70422000000	CASAL - Central Já! Maceió Shopping	-9.648733549568833	-35.715710520744324
21	5935d06c8c36c703077eddec	Atualização de Dados Pessoais	57b487c38c36c70422000000	CASAL - Central Já! Maceió Shopping	-9.648733549568833	-35.715710520744324
1	57a889ef8c36c70f36000000	Alteração de Titularidade de Consumo (Mudança de Nome na Fatura de Água )	5757f2038c36c75fd9000004	CASAL - Central Já! Pátio Maceió	-9.558401287670717	-35.746153593063354
2	57a892bc8c36c7119f000001	Suspensão do Fornecimento de Água (Corte por solicitação ou a pedido)	5757f2038c36c75fd9000004	CASAL - Central Já! Pátio Maceió	-9.558401287670717	-35.746153593063354
3	57a8a4508c36c71eb0000000	Transferência de Titularidade de Débitos Tarifários de Água e de Esgotamento Sanitário (Transferência de Débito)	5757f2038c36c75fd9000004	CASAL - Central Já! Pátio Maceió	-9.558401287670717	-35.746153593063354
4	57a8ab538c36c720f3000001	Parcelamento de Débito	5757f2038c36c75fd9000004	CASAL - Central Já! Pátio Maceió	-9.558401287670717	-35.746153593063354
5	57a8addd8c36c725c3000000	Ligação Nova de Água	5757f2038c36c75fd9000004	CASAL - Central Já! Pátio Maceió	-9.558401287670717	-35.746153593063354
6	57a8b1e88c36c72795000000	Reparo de Vazamento	5757f2038c36c75fd9000004	CASAL - Central Já! Pátio Maceió	-9.558401287670717	-35.746153593063354
7	57a8b91d8c36c72c2f000000	Restabelecimento do Fornecimento de Água-1 (Religação Simples)	5757f2038c36c75fd9000004	CASAL - Central Já! Pátio Maceió	-9.558401287670717	-35.746153593063354
8	57a8baeb8c36c72f45000000	Reclamação de Valores	5757f2038c36c75fd9000004	CASAL - Central Já! Pátio Maceió	-9.558401287670717	-35.746153593063354
9	57b300328c36c778ba000003	Reclamação de Falta D'Água Localizada	5757f2038c36c75fd9000004	CASAL - Central Já! Pátio Maceió	-9.558401287670717	-35.746153593063354
10	57b3014a8c36c778ba000004	Cadastro na Tarifa social	5757f2038c36c75fd9000004	CASAL - Central Já! Pátio Maceió	-9.558401287670717	-35.746153593063354
11	57b306748c36c70955000001	Emissão de 2ª Via de Fatura	5757f2038c36c75fd9000004	CASAL - Central Já! Pátio Maceió	-9.558401287670717	-35.746153593063354
12	58d11fd58c36c7300b9848f8	Restabelecimento do Fornecimento de Água-2 (Ramal Predial de Água Suprimido)	5757f2038c36c75fd9000004	CASAL - Central Já! Pátio Maceió	-9.558401287670717	-35.746153593063354
13	5935aeb98c36c76411215ea5	Entrega de Fatura em Endereço Alternativo	5757f2038c36c75fd9000004	CASAL - Central Já! Pátio Maceió	-9.558401287670717	-35.746153593063354
14	5935b6248c36c774a8fe1220	Acompanhar Registro de Atendimento	5757f2038c36c75fd9000004	CASAL - Central Já! Pátio Maceió	-9.558401287670717	-35.746153593063354
15	5935bb5b8c36c7776908860f	Consultar Histórico de Consumo	5757f2038c36c75fd9000004	CASAL - Central Já! Pátio Maceió	-9.558401287670717	-35.746153593063354
16	5935be6e8c36c77769088611	Consultar Pagamentos Efetuados	5757f2038c36c75fd9000004	CASAL - Central Já! Pátio Maceió	-9.558401287670717	-35.746153593063354
17	5935c0bf8c36c77769088613	Simulador de Parcelamento	5757f2038c36c75fd9000004	CASAL - Central Já! Pátio Maceió	-9.558401287670717	-35.746153593063354
18	5935c8508c36c703077edde4	Certidão Negativa de Débito	5757f2038c36c75fd9000004	CASAL - Central Já! Pátio Maceió	-9.558401287670717	-35.746153593063354
19	5935cbb88c36c703077edde7	Solicitação de Remanejamento de Cavalete/Hidrômetro (Remanejamento de Hidrômetro)	5757f2038c36c75fd9000004	CASAL - Central Já! Pátio Maceió	-9.558401287670717	-35.746153593063354
20	5935cdfa8c36c703077eddea	Aferição de Hidrômetro/Teste de Hidrômetro	5757f2038c36c75fd9000004	CASAL - Central Já! Pátio Maceió	-9.558401287670717	-35.746153593063354
21	5935d06c8c36c703077eddec	Atualização de Dados Pessoais	5757f2038c36c75fd9000004	CASAL - Central Já! Pátio Maceió	-9.558401287670717	-35.746153593063354
1	57a889ef8c36c70f36000000	Alteração de Titularidade de Consumo (Mudança de Nome na Fatura de Água )	5757f1aa8c36c75fd9000003	CASAL - Central Já! Shopping Farol	-9.628205487562214	-35.738438218832016
2	57a892bc8c36c7119f000001	Suspensão do Fornecimento de Água (Corte por solicitação ou a pedido)	5757f1aa8c36c75fd9000003	CASAL - Central Já! Shopping Farol	-9.628205487562214	-35.738438218832016
3	57a8a4508c36c71eb0000000	Transferência de Titularidade de Débitos Tarifários de Água e de Esgotamento Sanitário (Transferência de Débito)	5757f1aa8c36c75fd9000003	CASAL - Central Já! Shopping Farol	-9.628205487562214	-35.738438218832016
4	57a8ab538c36c720f3000001	Parcelamento de Débito	5757f1aa8c36c75fd9000003	CASAL - Central Já! Shopping Farol	-9.628205487562214	-35.738438218832016
5	57a8addd8c36c725c3000000	Ligação Nova de Água	5757f1aa8c36c75fd9000003	CASAL - Central Já! Shopping Farol	-9.628205487562214	-35.738438218832016
6	57a8b1e88c36c72795000000	Reparo de Vazamento	5757f1aa8c36c75fd9000003	CASAL - Central Já! Shopping Farol	-9.628205487562214	-35.738438218832016
7	57a8b91d8c36c72c2f000000	Restabelecimento do Fornecimento de Água-1 (Religação Simples)	5757f1aa8c36c75fd9000003	CASAL - Central Já! Shopping Farol	-9.628205487562214	-35.738438218832016
8	57a8baeb8c36c72f45000000	Reclamação de Valores	5757f1aa8c36c75fd9000003	CASAL - Central Já! Shopping Farol	-9.628205487562214	-35.738438218832016
9	57b300328c36c778ba000003	Reclamação de Falta D'Água Localizada	5757f1aa8c36c75fd9000003	CASAL - Central Já! Shopping Farol	-9.628205487562214	-35.738438218832016
10	57b3014a8c36c778ba000004	Cadastro na Tarifa social	5757f1aa8c36c75fd9000003	CASAL - Central Já! Shopping Farol	-9.628205487562214	-35.738438218832016
11	57b306748c36c70955000001	Emissão de 2ª Via de Fatura	5757f1aa8c36c75fd9000003	CASAL - Central Já! Shopping Farol	-9.628205487562214	-35.738438218832016
12	58d11fd58c36c7300b9848f8	Restabelecimento do Fornecimento de Água-2 (Ramal Predial de Água Suprimido)	5757f1aa8c36c75fd9000003	CASAL - Central Já! Shopping Farol	-9.628205487562214	-35.738438218832016
13	5935aeb98c36c76411215ea5	Entrega de Fatura em Endereço Alternativo	5757f1aa8c36c75fd9000003	CASAL - Central Já! Shopping Farol	-9.628205487562214	-35.738438218832016
14	5935b6248c36c774a8fe1220	Acompanhar Registro de Atendimento	5757f1aa8c36c75fd9000003	CASAL - Central Já! Shopping Farol	-9.628205487562214	-35.738438218832016
15	5935bb5b8c36c7776908860f	Consultar Histórico de Consumo	5757f1aa8c36c75fd9000003	CASAL - Central Já! Shopping Farol	-9.628205487562214	-35.738438218832016
16	5935be6e8c36c77769088611	Consultar Pagamentos Efetuados	5757f1aa8c36c75fd9000003	CASAL - Central Já! Shopping Farol	-9.628205487562214	-35.738438218832016
17	5935c0bf8c36c77769088613	Simulador de Parcelamento	5757f1aa8c36c75fd9000003	CASAL - Central Já! Shopping Farol	-9.628205487562214	-35.738438218832016
18	5935c8508c36c703077edde4	Certidão Negativa de Débito	5757f1aa8c36c75fd9000003	CASAL - Central Já! Shopping Farol	-9.628205487562214	-35.738438218832016
19	5935cbb88c36c703077edde7	Solicitação de Remanejamento de Cavalete/Hidrômetro (Remanejamento de Hidrômetro)	5757f1aa8c36c75fd9000003	CASAL - Central Já! Shopping Farol	-9.628205487562214	-35.738438218832016
20	5935cdfa8c36c703077eddea	Aferição de Hidrômetro/Teste de Hidrômetro	5757f1aa8c36c75fd9000003	CASAL - Central Já! Shopping Farol	-9.628205487562214	-35.738438218832016
21	5935d06c8c36c703077eddec	Atualização de Dados Pessoais	5757f1aa8c36c75fd9000003	CASAL - Central Já! Shopping Farol	-9.628205487562214	-35.738438218832016
1	57a889ef8c36c70f36000000	Alteração de Titularidade de Consumo (Mudança de Nome na Fatura de Água )	5889f7908c36c75430b6c88d	CASAL - Delmiro  Gouveia	-9.385352618137462	-37.99560829997063
2	57a892bc8c36c7119f000001	Suspensão do Fornecimento de Água (Corte por solicitação ou a pedido)	5889f7908c36c75430b6c88d	CASAL - Delmiro  Gouveia	-9.385352618137462	-37.99560829997063
3	57a8a4508c36c71eb0000000	Transferência de Titularidade de Débitos Tarifários de Água e de Esgotamento Sanitário (Transferência de Débito)	5889f7908c36c75430b6c88d	CASAL - Delmiro  Gouveia	-9.385352618137462	-37.99560829997063
4	57a8ab538c36c720f3000001	Parcelamento de Débito	5889f7908c36c75430b6c88d	CASAL - Delmiro  Gouveia	-9.385352618137462	-37.99560829997063
5	57a8addd8c36c725c3000000	Ligação Nova de Água	5889f7908c36c75430b6c88d	CASAL - Delmiro  Gouveia	-9.385352618137462	-37.99560829997063
6	57a8b1e88c36c72795000000	Reparo de Vazamento	5889f7908c36c75430b6c88d	CASAL - Delmiro  Gouveia	-9.385352618137462	-37.99560829997063
7	57a8b91d8c36c72c2f000000	Restabelecimento do Fornecimento de Água-1 (Religação Simples)	5889f7908c36c75430b6c88d	CASAL - Delmiro  Gouveia	-9.385352618137462	-37.99560829997063
8	57a8baeb8c36c72f45000000	Reclamação de Valores	5889f7908c36c75430b6c88d	CASAL - Delmiro  Gouveia	-9.385352618137462	-37.99560829997063
9	57b300328c36c778ba000003	Reclamação de Falta D'Água Localizada	5889f7908c36c75430b6c88d	CASAL - Delmiro  Gouveia	-9.385352618137462	-37.99560829997063
10	57b3014a8c36c778ba000004	Cadastro na Tarifa social	5889f7908c36c75430b6c88d	CASAL - Delmiro  Gouveia	-9.385352618137462	-37.99560829997063
11	57b306748c36c70955000001	Emissão de 2ª Via de Fatura	5889f7908c36c75430b6c88d	CASAL - Delmiro  Gouveia	-9.385352618137462	-37.99560829997063
12	58d11fd58c36c7300b9848f8	Restabelecimento do Fornecimento de Água-2 (Ramal Predial de Água Suprimido)	5889f7908c36c75430b6c88d	CASAL - Delmiro  Gouveia	-9.385352618137462	-37.99560829997063
13	5935aeb98c36c76411215ea5	Entrega de Fatura em Endereço Alternativo	5889f7908c36c75430b6c88d	CASAL - Delmiro  Gouveia	-9.385352618137462	-37.99560829997063
14	5935b6248c36c774a8fe1220	Acompanhar Registro de Atendimento	5889f7908c36c75430b6c88d	CASAL - Delmiro  Gouveia	-9.385352618137462	-37.99560829997063
15	5935bb5b8c36c7776908860f	Consultar Histórico de Consumo	5889f7908c36c75430b6c88d	CASAL - Delmiro  Gouveia	-9.385352618137462	-37.99560829997063
16	5935be6e8c36c77769088611	Consultar Pagamentos Efetuados	5889f7908c36c75430b6c88d	CASAL - Delmiro  Gouveia	-9.385352618137462	-37.99560829997063
17	5935c0bf8c36c77769088613	Simulador de Parcelamento	5889f7908c36c75430b6c88d	CASAL - Delmiro  Gouveia	-9.385352618137462	-37.99560829997063
18	5935c8508c36c703077edde4	Certidão Negativa de Débito	5889f7908c36c75430b6c88d	CASAL - Delmiro  Gouveia	-9.385352618137462	-37.99560829997063
19	5935cbb88c36c703077edde7	Solicitação de Remanejamento de Cavalete/Hidrômetro (Remanejamento de Hidrômetro)	5889f7908c36c75430b6c88d	CASAL - Delmiro  Gouveia	-9.385352618137462	-37.99560829997063
20	5935cdfa8c36c703077eddea	Aferição de Hidrômetro/Teste de Hidrômetro	5889f7908c36c75430b6c88d	CASAL - Delmiro  Gouveia	-9.385352618137462	-37.99560829997063
21	5935d06c8c36c703077eddec	Atualização de Dados Pessoais	5889f7908c36c75430b6c88d	CASAL - Delmiro  Gouveia	-9.385352618137462	-37.99560829997063
1	57a889ef8c36c70f36000000	Alteração de Titularidade de Consumo (Mudança de Nome na Fatura de Água )	5889feb88c36c75430b6c897	CASAL - Dois Riachos	-9.385459443406651	-37.090154876350994
2	57a892bc8c36c7119f000001	Suspensão do Fornecimento de Água (Corte por solicitação ou a pedido)	5889feb88c36c75430b6c897	CASAL - Dois Riachos	-9.385459443406651	-37.090154876350994
3	57a8ab538c36c720f3000001	Parcelamento de Débito	5889feb88c36c75430b6c897	CASAL - Dois Riachos	-9.385459443406651	-37.090154876350994
4	57a8addd8c36c725c3000000	Ligação Nova de Água	5889feb88c36c75430b6c897	CASAL - Dois Riachos	-9.385459443406651	-37.090154876350994
5	57a8b1e88c36c72795000000	Reparo de Vazamento	5889feb88c36c75430b6c897	CASAL - Dois Riachos	-9.385459443406651	-37.090154876350994
6	57a8b91d8c36c72c2f000000	Restabelecimento do Fornecimento de Água-1 (Religação Simples)	5889feb88c36c75430b6c897	CASAL - Dois Riachos	-9.385459443406651	-37.090154876350994
7	57a8baeb8c36c72f45000000	Reclamação de Valores	5889feb88c36c75430b6c897	CASAL - Dois Riachos	-9.385459443406651	-37.090154876350994
8	57b300328c36c778ba000003	Reclamação de Falta D'Água Localizada	5889feb88c36c75430b6c897	CASAL - Dois Riachos	-9.385459443406651	-37.090154876350994
9	57b3014a8c36c778ba000004	Cadastro na Tarifa social	5889feb88c36c75430b6c897	CASAL - Dois Riachos	-9.385459443406651	-37.090154876350994
10	57b306748c36c70955000001	Emissão de 2ª Via de Fatura	5889feb88c36c75430b6c897	CASAL - Dois Riachos	-9.385459443406651	-37.090154876350994
11	58d11fd58c36c7300b9848f8	Restabelecimento do Fornecimento de Água-2 (Ramal Predial de Água Suprimido)	5889feb88c36c75430b6c897	CASAL - Dois Riachos	-9.385459443406651	-37.090154876350994
12	5935aeb98c36c76411215ea5	Entrega de Fatura em Endereço Alternativo	5889feb88c36c75430b6c897	CASAL - Dois Riachos	-9.385459443406651	-37.090154876350994
13	5935b6248c36c774a8fe1220	Acompanhar Registro de Atendimento	5889feb88c36c75430b6c897	CASAL - Dois Riachos	-9.385459443406651	-37.090154876350994
14	5935bb5b8c36c7776908860f	Consultar Histórico de Consumo	5889feb88c36c75430b6c897	CASAL - Dois Riachos	-9.385459443406651	-37.090154876350994
15	5935be6e8c36c77769088611	Consultar Pagamentos Efetuados	5889feb88c36c75430b6c897	CASAL - Dois Riachos	-9.385459443406651	-37.090154876350994
16	5935c0bf8c36c77769088613	Simulador de Parcelamento	5889feb88c36c75430b6c897	CASAL - Dois Riachos	-9.385459443406651	-37.090154876350994
17	5935c8508c36c703077edde4	Certidão Negativa de Débito	5889feb88c36c75430b6c897	CASAL - Dois Riachos	-9.385459443406651	-37.090154876350994
